chromosome geneName geneId transId transLenTrue Ps piS Ss_p Pn piN Sn_p Ds kS Ss_d Dn kN Sn_d DoS alphaMK
2R geminin FBgn0033081 FBtr0086147 1061 7 0.00474253901905091 133.333333333333 7 0.00108226124186344 442.666666666667 7 0.0600000000000001 133.333333333333 3 0.00677710843373493 442.666666666667 -0.0843137945350847 -1.33333333333333
2R Tsp42Ef FBgn0033127 FBtr0089023 1347 9 0.00445006315245471 169.843166666667 2 0.000255785218938108 490.156833333334 13 0.0766584766584766 169.583333333333 2 0.00407816482582837 490.416666666667 -0.00384280613181274 -0.444444444444444
2R Br140 FBgn0033155 FBtr0089021 5251 67 0.00666609964915042 1036.36219533334 28 0.000362663689414468 3253.63780466665 76 0.076068204613841 1038.54166666667 29 0.00922875783483093 3250.70833333331 0.0565985375799264 -0.0952135872362325
2R p47 FBgn0033179 FBtr0088997 1432 27 0.00483192917224709 294.809666666667 10 0.000858086136540289 926.190333333332 41 0.143100511073254 293.5 14 0.0150943396226415 927.499999999998 -0.0553894688162432 -0.0846560846560844
2R U2A FBgn0033210 FBtr0088941 1001 14 0.00710795281213385 192335 5 0.000174128210177047 602665 15 0.0777537796976241 192.916666666667 3 0.00498269896193772 602.083333333333 0.0363118504191338 -0.785714285714286
2R CG1942 FBgn0033215 FBtr0088928 1305 28 0.0116847419173745 263.5329875 15 0.00154428777508921 792.467012499999 26 0.0991420400381314 262.25 3 0.00377952755905512 793.749999999999 -0.0800123670827275 -3.64285714285714
2R Nup44A FBgn0033247 FBtr0088860 1283 19 0.00863582979637686 252862 4 0.000771749570340479 809.137999999999 26 0.102800658978583 252.916666666667 1 0.00123596662890102 809.083333333332 -0.0701547614251528 -4.47368421052632
2R tsu FBgn0033378 FBtr0088567 691 8 0.00757170680055678 107 1 2.57807359069971e-05 388 13 0.12093023255814 107.5 1 0.00258064516129032 387.5 0.0175007480316485 -625
2R prel FBgn0033413 FBtr0300293 1547 20 0.0111308764286821 173.110666666667 8 0.00124533024108512 534.889333333334 12 0.0691310609697551 173.583333333333 2 0.00374239825354748 534.416666666667 -0.0492681855096207 -1.4
2R CG1868 FBgn0033427 FBtr0088542 2399 42 0.0127921522273109 512.509855499998 65 0.00351068211930517 1740.49014450001 36 0.070261039277873 512.374999999998 46 0.0275763016157988 1740.62500000001 0.0665168319636253 -0.211180124223603
2R dila FBgn0033447 FBtr0309880 3632 61 0.0160164786729235 783.011875666672 38 0.00184066562989361 2681.98812433332 85 0.108585724170968 782.791666666672 20 0.0074607146742932 2680.70833333332 -0.0387864989526945 -1.64754098360656
2R hebe FBgn0033448 FBtr0088486 1850 25 0.0140402496171313 324868 21 0.00209528290937836 1043132 21 0.0645988208151757 325.083333333333 18 0.017259288853376 1042.91666666666 0.0809887638453944 0.02
2R oys FBgn0033476 FBtr0088434 3613 39 0.00507338813253545 517.897166666665 20 0.000641847591361311 1648.10283333334 34 0.0655737704918035 518.499999999998 8 0.00485584218512897 1647.50000000001 -0.0433586276980427 -1.17948717948718
2R KCNQ FBgn0033494 FBtr0301444 3263 81 0.013378568243828 729.557333333335 24 0.00033522497118331 2249.44266666667 26 0.0356286399451866 729.750000000002 5 0.00222296320995887 2249.25000000001 0.0342840114171375 -0.540740740740741
2R CG12896 FBgn0033521 FBtr0088315 848 1 8.96217658426836e-05 156.166666666667 0 0 503.833333333334 7 0.0448239060832444 156.166666666667 1 0.00198478332782004 503.833333333334 0.0424020273327902 1
2R Git FBgn0033539 FBtr0088258 2503 104 0.0324328831861597 511.039499999998 33 0.000724464023744129 1681.96050000001 32 0.062530532486566 511.749999999998 5 0.00297397769516728 1681.25000000001 0.0235518376102572 -1.03076923076923
2R CG12935 FBgn0033547 FBtr0088221 1200 32 0.0263497856045567 168384 12 0.00184228846704731 524616 15 0.0895077076081551 167.583333333333 1 0.00190325138778747 525.416666666667 -0.0445269220920479 -4625
2R Cpr47Ea FBgn0033597 FBtr0088190 829 21 0.0263473230476428 102.998333333333 4 0.00171657630230071 302.001666666667 2 0.0194174757281553 103 1 0.0033112582781457 302 0.0845192904032869 0.619047619047619
2R Cpr47Eb FBgn0033598 FBtr0088112 817 30 0.0338010167283563 152.066008333333 29 0.00456110318404294 489.933991666667 14 0.0986301369863014 152.083333333333 6 0.012246980779044 489.916666666667 -0.00844057543501088 -1.25555555555556
2R Cpr47Ec FBgn0033600 FBtr0088189 744 12 0.0170183803781763 94.4309494033333 14 0.0124765335401102 298.569050596667 9 0.0941586748038361 95.5833333333333 11 0.0369851499019333 297.416666666667 -0.140986511174748 0.0454545454545455
2R Cpr47Ee FBgn0033602 FBtr0088114 1386 61 0.03405172943832 263.018462666667 30 0.00289606837244622 843.49084533333 22 0.0836767036450077 262.916666666667 5 0.00592358574390366 844.083333333331 -0.0122714714715502 -1.16393442622951
2R Cpr47Ef FBgn0033603 FBtr0302718 2198 102 0.0314257510728507 551.65474 73 0.00264179993239825 1284.34526 47 0.0851256508942721 552125 7 0.00545224418265018 1283875 -0.017351948237186 -3.80532212885154
2R CG13202 FBgn0033623 FBtr0088157 426 4 0.00319225142568543 54.487144 8 0.00390939117045719 188.512856 8 0.147692307692308 54.1666666666667 3 0.0158870255957635 188.833333333333 -0.453369890514396 -4.33333333333333
2R CG7759 FBgn0033633 FBtr0088133 2174 113 0.0495981522233458 455.717242833332 54 0.00190319370510953 1524.26790679167 36 0.0788465048366492 456.583333333332 10 0.00656419233083528 1523.41666666667 0.0399002002667728 -0.720353982300885
2R CG13196 FBgn0033645 FBtr0088084 2033 85 0.0229308326070365 418.873862395833 49 0.00305012877465559 1246.12613760417 31 0.0738974970202623 419.499999999999 8 0.00642312324367724 1245.5 -0.0374300645055191 -1.23382352941176
2R pyr FBgn0033649 FBtr0113070 3212 69 0.0113799797059011 505.798142333331 66 0.00228129532927502 1792.20185766667 16 0.0316231573746192 505.958333333331 12 0.00725126083621909 1792.79166666667 0.0195404738646499 -0.27536231884058
2R ths FBgn0033652 FBtr0088030 2927 40 0.00826169882031706 513.006641166665 68 0.00239226272190617 1730.99335883334 25 0.0486775920817785 513.583333333332 14 0.00809053696123282 1730.41666666667 -0.0820230838554394 -2.03571428571429
2R Sobp FBgn0033654 FBtr0088064 3104 79 0.0172872649238469 574.248859166667 64 0.0027371094010358 1864.75114083334 37 0.0647891434408288 571.083333333334 13 0.00695962525094799 1867.91666666668 -0.0396889591254067 -1.30574488802337
2R TwdlBeta FBgn0033658 FBtr0088062 716 18 0.00806888688517123 157.485544 11 0.000441572239968151 436.514456 11 0.0699152542372881 157.333333333333 1 0.00229007633587786 436.666666666667 -0.0201696633562393 -5.72222222222222
2R CG13188 FBgn0033668 FBtr0088039 4532 74 0.0128614130492901 719.285828333334 54 0.00136507144282654 2355.71417166668 32 0.0445269016697588 718.666666666668 12 0.00509265808459469 2356.33333333334 0.00668125477916526 -0.945945945945946
2R PI31 FBgn0033669 FBtr0088051 1139 31 0.0110019472972286 198.727666666667 7 0.000235866562359102 611.272333333333 19 0.0953974895397489 199.166666666667 11 0.0180081855388813 610.833333333333 0.137805742957589 0.609970674486804
2R Prp8 FBgn0033688 FBtr0088016 7442 222 0.0174706970990225 1663.56433333332 11 0.000109450470826078 5524.43566666669 163 0.0985971943887785 1663.33333333332 2 0.000362012791118618 5524.66666666669 -0.00256759710507981 -3.03828828828829
2R EndoG FBgn0033690 FBtr0088012 1124 25 0.0162014114428187 229.8145 14 0.00167003499803349 700.1855 26 0.112676056338028 230.75 4 0.00572041473006793 699.25 -0.0451313550338411 -2.64
2R Cpr49Ad FBgn0033726 FBtr0087955 683 25 0.0447713948968732 127.425328166667 17 0.00173119822107729 370.559671833333 14 0.109660574412533 127.666666666667 2 0.0054005400540054 370.333333333333 0.0097082812947538 -3.76
2R Cpr49Af FBgn0033729 FBtr0087921 533 12 0.0237712799887158 94.342409 8 0.00392375504682094 283.657591 11 0.137931034482759 94.25 3 0.0105726872246696 283.75 -0.0704824383660349 -1.44444444444444
2R Cpr49Ag FBgn0033730 FBtr0087922 650 17 0.028858899690815 99.5043333333333 3 0.000369716813714863 302.495666666667 6 0.0600500417014179 99.9166666666666 3 0.00993103448275862 302.083333333333 0.129261146898727 0.647058823529412
2R vis FBgn0033748 FBtr0087945 2124 23 0.00344212691582664 353.893499999999 15 0.000760051203130062 1218.1065 13 0.0365339578454333 355.833333333333 13 0.0115115801014115 1216.16666666667 0.0587265051412673 0.347826086956522
2R achi FBgn0033749 FBtr0087942 2509 23 0.00932443153750166 374.340117666666 26 0.00289521608106985 1290.65988233333 43 0.1179097811523 373.166666666666 43 0.0348342149400077 1291.83333333333 -0.00887502764027226 -0.130434782608696
2R Cyp301a1 FBgn0033753 FBtr0087824 1940 41 0.0115417307151009 411.180725333333 30 0.00144350150852475 1247.81927466667 29 0.0704025895205342 411.916666666666 5 0.00400935516204477 1247.08333333333 -0.0572843270082492 -3.24390243902439
2R muskelin FBgn0033757 FBtr0087885 2782 79 0.0161146951055132 579.940906666666 28 0.000745099678491663 1979.05909333334 44 0.0759056929269696 579.666666666666 9 0.00454698551700908 1979.33333333334 0.0123236397929108 -0.732770745428973
2R mos FBgn0033773 FBtr0087865 1340 39 0.0187227508715255 266.7517 37 0.00335892999575668 825.248299999998 16 0.0595625872498836 268625 7 0.00850159404888418 823.374999999998 -0.0272083221378452 -1.16849816849817
2R sug FBgn0033782 FBtr0087789 1343 49 0.022653263595786 260.548298000001 31 0.00126585478858542 891.450321999998 12 0.0457869634340222 262.083333333334 3 0.00337110216312389 889.916666666665 0.0156544851340293 -1.53061224489796
2R Drl-2 FBgn0033791 FBtr0087794 4688 89 0.0225124119751652 491.030666666665 11 0.00011386577630068 1452.96933333334 13 0.0264675941635563 491.166666666665 2 0.00137662039692554 1452.83333333334 0.0444076299524374 0.196629213483146
2R GLaz FBgn0033799 FBtr0087772 1018 25 0.0204275548875435 153.745983333333 7 0.000602111698215134 482.254016666667 10 0.0647249190938511 154.5 1 0.00207684319833852 481.5 0.00245810883445811 -1.8
2R Pex13 FBgn0033812 FBtr0087761 1768 40 0.0109331364127697 337995 32 0.00205291455309873 982.004999999998 30 0.0918065153010859 337.666666666666 6 0.00610790634543605 982.333333333331 -0.0957060826807622 -3
2R fsd FBgn0033813 FBtr0087742 1020 30 0.0113730526978338 219.029833333334 13 0.00171957813899537 716.970166666666 23 0.105102817974105 218.833333333334 27 0.0390425284685104 717.166666666666 0.139515892718648 0.630864197530864
2R CG6197 FBgn0033859 FBtr0087623 2793 129 0.0317753156793749 601.071210000001 33 0.0011950934792628 2047.92879000001 57 0.0945012434374135 603.166666666667 10 0.00586558044806515 2045.83333333334 0.0221939706386458 -0.458139534883721
2R S-Lap5 FBgn0033860 FBtr0087624 2074 70 0.0212119228321173 408.683333333333 12 0.000872256770702858 1238.31666666667 35 0.0857142857142858 408.333333333333 5 0.00403659849300323 1238.66666666667 0.00547867846329666 -0.2
2R Cpr50Ca FBgn0033867 FBtr0087629 3427 134 0.0321764591430862 594.667444166668 94 0.00429042289561987 1850.33255583334 57 0.0976979225154406 593.666666666667 15 0.00810226863521782 1851.33333333334 -0.0410717331866564 -1.66567164179104
2R Cpr50Cb FBgn0033869 FBtr0087630 867 31 0.024840792000347 140.162833333333 7 0.000238073972455407 393.837166666667 10 0.0713436385255649 140.166666666667 1 0.00253914515446466 393.833333333333 0.0248741982935696 -1.25806451612903
2R CG6701 FBgn0033889 FBtr0303989 4934 44 0.00458036976775371 949.050617666672 52 0.0013306186020853 3049.94938233332 112 0.119889575391087 950.875000000004 129 0.0429772401066231 3048.12499999999 0.0387703362644153 -0.0260747004933053
2R Ctf4 FBgn0033890 FBtr0087606 2956 45 0.00919796495137227 651.882891666667 34 0.000580165433908899 2033.11710833334 65 0.0998975409836066 650.666666666667 10 0.00491561527117809 2034.33333333334 -0.0124341231814344 -3.91111111111111
2R CG8494 FBgn0033916 FBtr0087535 3423 82 0.0121850630334493 663.373468166669 43 0.000734538603827184 2261.54705883334 66 0.100973312401883 663.541666666669 34 0.0154767388300322 2261.45833333334 0.0760499396158445 -0.0179340028694406
2R tej FBgn0033921 FBtr0087562 1942 40 0.0121326094791113 381.091249086666 72 0.00427710894594018 1295.90875091333 47 0.126011813607526 380.916666666666 76 0.0594097601748859 1296.08333333333 0.0597588388756132 -0.113157894736842
2R Sin1 FBgn0033935 FBtr0087487 2027 71 0.0189854348443505 389.787166666666 19 0.000340841637524131 1317.21283333333 38 0.0972488803582856 390.749999999999 13 0.00987654320987653 1316.25 0.0745598942465685 0.217768147345612
2R Cpr51A FBgn0033942 FBtr0087514 651 16 0.0198720511709435 95.5018333333333 1 2.97290885203945e-05 336.498166666667 9 0.0939130434782609 95.8333333333333 19 0.0565195835399107 336.166666666667 0.374219807497721 0.970394736842105
2R CG10257 FBgn0033985 FBtr0087408 1377 24 0.0242193538239523 160.578389466 13 0.00151850886523749 523.421590932001 4 0.024896265560166 160.666666666667 1 0.0019108280254777 523.333333333334 0.0122816588178026 -1.16666666666667
2R pcs FBgn0033988 FBtr0301507 2216 60 0.0209501447680162 326.973666666666 16 0.000302179351451691 1104.02633333333 25 0.0766087844739531 326.333333333333 3 0.00271575135787568 1104.66666666667 0.0200173068210852 -1.22222222222222
2R CG8155 FBgn0034009 FBtr0087391 4211 90 0.0104491443743879 777.63337666667 51 0.000840593650448431 2516.36662333333 69 0.0887554936220384 777.41666666667 15 0.00596046226696248 2516.58333333334 -0.0115265709789398 -1.60666666666667
2R Hr51 FBgn0034012 FBtr0114456 2089 61 0.0192656051453695 422.327551333332 25 0.00100200046207789 1323.66856066667 41 0.0971755875962871 421.916666666665 3 0.0022657184215495 1324.08333333333 -0.0266540420881091 -4.60109289617486
2R unc-5 FBgn0034013 FBtr0087382 5033 88 0.0124635358189216 769.170346438337 45 0.00083268948777897 2446.82932356167 61 0.0793323940609078 768.91666666667 3 0.00122594925932232 2447.08333333333 -0.0474078523362673 -9.39772727272727
2R bdg FBgn0034049 FBtr0087298 4407 226 0.0347248241336237 995.88777466667 79 0.00104543959241045 2997.11222533333 35 0.0352112676056337 994.000000000004 15 0.00533511170390131 2998.99999999999 0.102353971989176 0.184365781710914
2R Mlf FBgn0034051 FBtr0087295 1806 30 0.0123240061326515 258.970166666667 17 0.00100069803737865 869.044833333332 11 0.0426563257392147 257875 10 0.0114926016376958 870.124999999999 0.137139657623309 0.376666666666667
2R CG8405 FBgn0034071 FBtr0087210 3169 97 0.0144513918517676 716.489850000002 64 0.00169516446029894 2163.51007500001 31 0.0433414889898635 715.250000000003 23 0.0106247834622935 2164.75000000001 0.0918920863121792 0.110712684894666
2R Ptp52F FBgn0034085 FBtr0289985 4589 209 0.0342192470050314 1015.67163666667 94 0.0024012730678592 3283.32836333332 96 0.0940024479804155 1021.25000000001 76 0.0237968118373886 3277.74999999998 0.136439766124298 0.431881138252329
2R clu FBgn0034087 FBtr0087242 5896 142 0.0152212260325089 1024.44853750001 40 0.000696517970646233 3319.53653749998 63 0.0614684120660211 1024.91666666667 37 0.011147656230385 3319.08333333331 0.109757677378084 0.520365435858394
2R CG7786 FBgn0034096 FBtr0087190 579 42 0.0385736381270682 148.616841666667 19 0.00199207456006746 427.383158333334 11 0.0741989881956156 148.25 1 0.00233781414377557 427.75 -0.018562380211007 -3.97619047619048
2R krimp FBgn0034098 FBtr0087189 2549 83 0.0263622477517875 509.415448268331 107 0.00573557780616273 1727.28529803667 41 0.0815533980582527 514.999999999998 111 0.0667876588021776 1721.87500000001 0.271539895882035 0.523825029849126
2R Nup62 FBgn0034118 FBtr0087150 1452 51 0.0233065938574389 296.824351666667 28 0.00168403251927015 885.175648333331 19 0.0640359500070214 296.708333333334 14 0.0158139972702029 885.291666666664 0.130659866437173 0.254901960784314
2R CG15617 FBgn0034151 FBtr0087083 1298 40 0.0425922416406646 153.426051666667 8 0.000221030355799972 512.573948333334 8 0.0521455730581206 153.416666666667 2 0.00390180458462038 512.583333333334 0.0644535247909916 0.2
2R resilin FBgn0034157 FBtr0087024 2281 85 0.0296092121289756 512.517324999999 45 0.00238601761477284 1347.482675 32 0.0624796615685 512.166666666665 4 0.00445158896995177 1347.83333333333 -0.00806429431683386 -3.23529411764706
2R ste24b FBgn0034175 FBtr0087060 1464 53 0.0158573691579791 330.131111666667 24 0.000807983067911818 1010.86888833333 27 0.081447963800905 331.5 25 0.0247647350173354 1009.5 0.18467890731592 0.510943396226415
2R Ehbp1 FBgn0034180 FBtr0114627 4361 116 0.0194546862313111 777.102018500004 77 0.00152995262118118 2645.89798149999 45 0.0577416595380664 779.333333333338 10 0.00378262514184845 2643.66666666666 -0.0114263954950947 -1.98706896551724
2R mthl4 FBgn0034219 FBtr0086957 1930 26 0.0086022037721386 360.506030999999 24 0.00147260942965459 1190.493969 25 0.0775175914176954 361.208333333333 49 0.0420506710586257 1189.04166666667 0.20552014709428 0.529042386185243
2R CG4853 FBgn0034230 FBtr0086938 2829 79 0.0192721604094614 486.133985666665 75 0.0025111907757465 1640.86601433334 40 0.0842177336528589 486.833333333331 12 0.00792602377807131 1640.16666666667 -0.0292622555234689 -2.16455696202532
2R eIF3-S9 FBgn0034237 FBtr0086941 2481 65 0.0172999193153883 456.672999999998 5 7.60946775365977e-05 1613327 50 0.111495718710148 457.416666666665 7 0.00496098392847913 1612.58333333334 0.0382200909317989 0.450549450549451
2R MESR4 FBgn0034240 FBtr0086946 7489 131 0.00883231753072149 1468.32346616666 129 0.00142466117551936 5044.67645920833 115 0.0803586629589699 1468.41666666666 99 0.0200214751796482 5044.58333333333 0.0605597749941922 -0.143881563728892
2R RhoGAP54D FBgn0034249 FBtr0086900 3791 86 0.0133321470908859 711.236045333335 51 0.00115723859567741 2300.76395466667 58 0.0828263921385117 712.333333333336 15 0.0065226844470213 2299.66666666667 -0.00686576425513556 -1.29302325581395
